2025-02-27T09:39:41.294+03:00 appender 18328 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8081 (http) with context path '/'
2025-02-27T09:39:41.318+03:00 appender 18328 --- [main] c.e.u.StickersCreateApplication          : Started StickersCreateApplication in 5.393 seconds (process running for 7.554)
2025-02-27T09:39:41.447+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Найден XLSX файл в архиве: 26.02.2025_17.35_Общие характеристики одним файлом.xlsx
2025-02-27T09:39:45.029+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.1879742 сек.
2025-02-27T09:39:45.032+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица штрихкодов построена
2025-02-27T09:39:45.196+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.1524907 сек.
2025-02-27T09:39:45.208+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица брендов построена
2025-02-27T09:39:45.246+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Обработан файл-справочник 26.02.2025_17.35_Общие характеристики одним файлом.xlsx из архива 26_02_2025_17_35_Общие_характеристики_одним_файлом.zip
2025-02-27T09:39:45.310+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Найден XLSX файл в архиве: 26.02.2025_17.35_Общие характеристики одним файлом_1.xlsx
2025-02-27T09:39:45.606+03:00 appender 18328 --- [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-02-27T09:39:45.716+03:00 appender 18328 --- [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2025-02-27T09:39:45.821+03:00 appender 18328 --- [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 41 ms
2025-02-27T09:39:47.283+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0910593 сек.
2025-02-27T09:39:47.284+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица штрихкодов построена
2025-02-27T09:39:47.366+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0754195 сек.
2025-02-27T09:39:47.366+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица брендов построена
2025-02-27T09:39:47.378+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Обработан файл-справочник 26.02.2025_17.35_Общие характеристики одним файлом_1.xlsx из архива 26_02_2025_17_35_Общие_характеристики_одним_файлом.zip
2025-02-27T09:39:47.380+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Найден XLSX файл в архиве: 26.02.2025_17.35_Общие характеристики одним файлом_2.xlsx
2025-02-27T09:39:48.134+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0441219 сек.
2025-02-27T09:39:48.137+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица штрихкодов построена
2025-02-27T09:39:48.161+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0246844 сек.
2025-02-27T09:39:48.161+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица брендов построена
2025-02-27T09:39:48.161+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Обработан файл-справочник 26.02.2025_17.35_Общие характеристики одним файлом_2.xlsx из архива 26_02_2025_17_35_Общие_характеристики_одним_файлом.zip
2025-02-27T09:39:48.161+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Найден XLSX файл в архиве: 26.02.2025_17.35_Общие характеристики одним файлом_3.xlsx
2025-02-27T09:39:49.482+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.1013256 сек.
2025-02-27T09:39:49.482+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица штрихкодов построена
2025-02-27T09:39:49.544+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0597288 сек.
2025-02-27T09:39:49.545+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица брендов построена
2025-02-27T09:39:49.549+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Обработан файл-справочник 26.02.2025_17.35_Общие характеристики одним файлом_3.xlsx из архива 26_02_2025_17_35_Общие_характеристики_одним_файлом.zip
2025-02-27T09:39:49.550+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Найден XLSX файл в архиве: 26.02.2025_17.35_Общие характеристики одним файлом_4.xlsx
2025-02-27T09:39:50.457+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0632896 сек.
2025-02-27T09:39:50.459+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица штрихкодов построена
2025-02-27T09:39:50.496+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0374858 сек.
2025-02-27T09:39:50.496+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица брендов построена
2025-02-27T09:39:50.505+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Обработан файл-справочник 26.02.2025_17.35_Общие характеристики одним файлом_4.xlsx из архива 26_02_2025_17_35_Общие_характеристики_одним_файлом.zip
2025-02-27T09:39:50.507+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Найден XLSX файл в архиве: 26.02.2025_17.35_Общие характеристики одним файлом_5.xlsx
2025-02-27T09:39:51.143+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0375973 сек.
2025-02-27T09:39:51.143+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица штрихкодов построена
2025-02-27T09:39:51.175+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0303341 сек.
2025-02-27T09:39:51.176+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица брендов построена
2025-02-27T09:39:51.181+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Обработан файл-справочник 26.02.2025_17.35_Общие характеристики одним файлом_5.xlsx из архива 26_02_2025_17_35_Общие_характеристики_одним_файлом.zip
2025-02-27T09:39:51.186+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Найден XLSX файл в архиве: 26.02.2025_17.35_Общие характеристики одним файлом_6.xlsx
2025-02-27T09:39:51.573+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0291807 сек.
2025-02-27T09:39:51.574+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица штрихкодов построена
2025-02-27T09:39:51.594+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0203321 сек.
2025-02-27T09:39:51.594+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица брендов построена
2025-02-27T09:39:51.594+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Обработан файл-справочник 26.02.2025_17.35_Общие характеристики одним файлом_6.xlsx из архива 26_02_2025_17_35_Общие_характеристики_одним_файлом.zip
2025-02-27T09:39:51.594+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Найден XLSX файл в архиве: 26.02.2025_17.35_Общие характеристики одним файлом_7.xlsx
2025-02-27T09:39:51.691+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0041756 сек.
2025-02-27T09:39:51.691+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица штрихкодов построена
2025-02-27T09:39:51.695+03:00 appender 18328 --- [main] c.e.uploadingfiles.ExcelReadService      : Обработан файл-справочник за 0.0033685 сек.
2025-02-27T09:39:51.696+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Хэш-таблица брендов построена
2025-02-27T09:39:51.696+03:00 appender 18328 --- [main] c.e.u.FileUploadRestController           : Обработан файл-справочник 26.02.2025_17.35_Общие характеристики одним файлом_7.xlsx из архива 26_02_2025_17_35_Общие_характеристики_одним_файлом.zip
2025-02-27T09:44:02.164+03:00 appender 19232 --- [main] c.e.u.StickersCreateApplication          : Starting StickersCreateApplication using Java 21.0.2 with PID 19232 (D:\rpo\java\Stickers2\target\classes started by 8_kovalenko_351 in D:\rpo\java\Stickers2)
2025-02-27T09:44:02.167+03:00 appender 19232 --- [main] c.e.u.StickersCreateApplication          : No active profile set, falling back to 1 default profile: "default"
2025-02-27T09:44:04.777+03:00 appender 19232 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8081 (http)
2025-02-27T09:44:04.814+03:00 appender 19232 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2025-02-27T09:44:04.816+03:00 appender 19232 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.28]
2025-02-27T09:44:04.944+03:00 appender 19232 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2025-02-27T09:44:04.945+03:00 appender 19232 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2657 ms
2025-02-27T09:44:06.172+03:00 appender 19232 --- [main] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 1 endpoint beneath base path '/actuator'
